Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount,Customer ID,Gender,Age,City,Province,Country,Season,is_discount,Customer Type,Total Spend,Product ID
450,2023-06-09,Clothing,4,50,200,CUST034,Female,51,Regina,Saskatchewan,Canada,Spring,True,Returning,6665,8
451,2023-06-09,Clothing,3,500,1500,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Spring,True,Returning,11980,10
452,2023-06-10,Beauty,4,50,200,CUST019,Female,62,Toronto,Ontario,Canada,Spring,True,Returning,7810,3
453,2023-06-10,Electronics,3,500,1500,CUST023,Female,35,Victoria,British Columbia,Canada,Spring,True,Returning,11590,15
454,2023-06-10,Electronics,2,25,50,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Spring,False,Returning,9680,11
455,2023-06-10,Clothing,2,500,1000,CUST047,Female,40,Toronto,Ontario,Canada,Spring,True,Returning,14500,10
456,2023-06-11,Electronics,2,500,1000,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Spring,True,Returning,21825,15
457,2023-06-11,Clothing,1,300,300,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Spring,False,Returning,9680,9
458,2023-06-11,Clothing,3,300,900,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Spring,False,Returning,11275,9
459,2023-06-11,Clothing,4,25,100,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Spring,False,Returning,5375,6
460,2023-06-11,Beauty,2,500,1000,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Spring,True,Returning,16805,5
461,2023-06-12,Electronics,2,25,50,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Spring,False,Returning,21825,11
462,2023-06-13,Clothing,1,500,500,CUST005,Male,30,Hamilton,Ontario,Canada,Spring,True,Returning,8665,10
463,2023-06-14,Clothing,3,300,900,CUST031,Male,44,Burnaby,British Columbia,Canada,Spring,False,Returning,6385,9
464,2023-06-15,Beauty,4,30,120,CUST019,Female,62,Toronto,Ontario,Canada,Spring,False,Returning,7810,2
465,2023-06-15,Beauty,2,50,100,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Spring,False,Returning,9205,3
466,2023-06-16,Beauty,4,50,200,CUST023,Female,35,Victoria,British Columbia,Canada,Spring,False,Returning,11590,3
467,2023-06-16,Electronics,1,30,30,CUST012,Male,35,Regina,Saskatchewan,Canada,Spring,False,Returning,6685,12
468,2023-06-17,Beauty,4,50,200,CUST044,Female,22,Gatineau,Quebec,Canada,Spring,True,Returning,8150,3
469,2023-06-17,Beauty,1,50,50,CUST046,Female,20,Calgary,Alberta,Canada,Spring,False,Returning,4380,3
470,2023-06-17,Clothing,4,300,1200,CUST030,Female,39,Lethbridge,Alberta,Canada,Spring,False,Returning,12185,9
471,2023-06-18,Electronics,3,300,900,CUST035,Female,58,Victoria,British Columbia,Canada,Spring,True,Returning,16090,14
472,2023-06-19,Clothing,4,30,120,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Spring,True,Returning,5225,7
473,2023-06-19,Beauty,4,300,1200,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Spring,True,Returning,16805,4
474,2023-06-19,Clothing,1,25,25,CUST034,Female,51,Regina,Saskatchewan,Canada,Spring,False,Returning,6665,6
475,2023-06-19,Electronics,3,500,1500,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Spring,True,Returning,21825,15
476,2023-06-19,Clothing,4,25,100,CUST019,Female,62,Toronto,Ontario,Canada,Spring,True,Returning,7810,6
477,2023-06-20,Clothing,3,30,90,CUST024,Female,49,Quebec City,Quebec,Canada,Spring,True,Returning,5180,7
478,2023-06-20,Electronics,4,25,100,CUST010,Female,52,Sydney,Nova Scotia,Canada,Spring,True,Returning,7205,11
479,2023-06-21,Electronics,4,25,100,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,False,Returning,8190,11
480,2023-06-21,Clothing,3,25,75,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Summer,False,Returning,7675,6
481,2023-06-22,Beauty,3,300,900,CUST017,Female,27,Laval,Quebec,Canada,Summer,False,Returning,9755,4
482,2023-06-22,Clothing,3,50,150,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Summer,False,Returning,6460,8
483,2023-06-22,Beauty,1,50,50,CUST015,Female,42,Thompson,Manitoba,Canada,Summer,False,Returning,8790,3
484,2023-06-22,Clothing,4,30,120,CUST017,Female,27,Laval,Quebec,Canada,Summer,True,Returning,9755,7
485,2023-06-23,Beauty,4,30,120,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Summer,True,Returning,9680,2
486,2023-06-23,Clothing,1,50,50,CUST012,Male,35,Regina,Saskatchewan,Canada,Summer,True,Returning,6685,8
487,2023-06-24,Beauty,3,300,900,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,False,Returning,7785,4
488,2023-06-24,Electronics,4,500,2000,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,False,Returning,14430,15
489,2023-06-24,Electronics,4,300,1200,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Summer,True,Returning,6460,14
490,2023-06-24,Beauty,4,30,120,CUST042,Male,22,Surrey,British Columbia,Canada,Summer,False,Returning,4220,2
491,2023-06-24,Electronics,4,500,2000,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,True,Returning,8190,15
492,2023-06-25,Electronics,3,300,900,CUST019,Female,62,Toronto,Ontario,Canada,Summer,True,Returning,7810,14
493,2023-06-26,Beauty,1,30,30,CUST036,Male,52,Victoria,British Columbia,Canada,Summer,False,Returning,7135,2
494,2023-06-26,Electronics,4,300,1200,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,False,Returning,16805,14
495,2023-06-26,Electronics,3,300,900,CUST031,Male,44,Burnaby,British Columbia,Canada,Summer,True,Returning,6385,14
496,2023-06-27,Beauty,3,300,900,CUST029,Female,42,Brandon,Manitoba,Canada,Summer,True,Returning,9630,4
497,2023-06-28,Beauty,1,300,300,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,True,Returning,13210,4
498,2023-06-29,Clothing,1,50,50,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,False,Returning,7785,8
499,2023-06-29,Beauty,4,500,2000,CUST023,Female,35,Victoria,British Columbia,Canada,Summer,False,Returning,11590,5
500,2023-06-29,Beauty,4,25,100,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,False,Returning,16805,1
501,2023-06-30,Clothing,1,30,30,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,7
502,2023-06-30,Clothing,2,500,1000,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,9205,10
503,2023-07-01,Beauty,3,30,90,CUST045,Female,55,Montreal,Quebec,Canada,Summer,True,Returning,10525,2
504,2023-07-01,Beauty,2,30,60,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,True,Returning,16805,2
505,2023-07-01,Electronics,4,25,100,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,7650,11
506,2023-07-01,Clothing,3,500,1500,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,True,Returning,14430,10
507,2023-07-03,Electronics,1,30,30,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,False,Returning,7785,12
508,2023-07-03,Electronics,4,50,200,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,False,Returning,8190,13
509,2023-07-04,Clothing,1,500,500,CUST024,Female,49,Quebec City,Quebec,Canada,Summer,True,Returning,5180,10
510,2023-07-05,Clothing,1,50,50,CUST032,Male,30,Moncton,New Brunswick,Canada,Summer,False,Returning,11190,8
511,2023-07-05,Clothing,4,50,200,CUST020,Male,22,Laval,Quebec,Canada,Summer,False,Returning,7680,8
512,2023-07-05,Beauty,1,30,30,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,7650,2
513,2023-07-05,Beauty,1,500,500,CUST024,Female,49,Quebec City,Quebec,Canada,Summer,False,Returning,5180,5
514,2023-07-06,Beauty,4,50,200,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Summer,True,Returning,9680,3
515,2023-07-06,Clothing,2,30,60,CUST035,Female,58,Victoria,British Columbia,Canada,Summer,True,Returning,16090,7
516,2023-07-06,Beauty,4,500,2000,CUST017,Female,27,Laval,Quebec,Canada,Summer,False,Returning,9755,5
517,2023-07-08,Electronics,2,50,100,CUST017,Female,27,Laval,Quebec,Canada,Summer,False,Returning,9755,13
518,2023-07-08,Electronics,4,30,120,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,7650,12
519,2023-07-09,Clothing,2,50,100,CUST033,Female,50,Sydney,Nova Scotia,Canada,Summer,False,Returning,20180,8
520,2023-07-09,Beauty,1,50,50,CUST021,Female,50,Burnaby,British Columbia,Canada,Summer,False,Returning,8475,3
521,2023-07-09,Clothing,4,25,100,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Summer,False,Returning,6460,6
522,2023-07-09,Clothing,3,25,75,CUST013,Male,22,Montreal,Quebec,Canada,Summer,False,Returning,5740,6
523,2023-07-11,Beauty,2,50,100,CUST005,Male,30,Hamilton,Ontario,Canada,Summer,True,Returning,8665,3
524,2023-07-11,Electronics,2,50,100,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,9205,13
525,2023-07-12,Electronics,1,30,30,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Summer,True,Returning,5225,12
526,2023-07-13,Electronics,2,50,100,CUST045,Female,55,Montreal,Quebec,Canada,Summer,False,Returning,10525,13
527,2023-07-14,Beauty,4,25,100,CUST020,Male,22,Laval,Quebec,Canada,Summer,False,Returning,7680,1
528,2023-07-14,Electronics,2,30,60,CUST035,Female,58,Victoria,British Columbia,Canada,Summer,False,Returning,16090,12
529,2023-07-14,Electronics,3,300,900,CUST029,Female,42,Brandon,Manitoba,Canada,Summer,False,Returning,9630,14
530,2023-07-14,Beauty,2,300,600,CUST013,Male,22,Montreal,Quebec,Canada,Summer,True,Returning,5740,4
531,2023-07-14,Beauty,4,500,2000,CUST015,Female,42,Thompson,Manitoba,Canada,Summer,False,Returning,8790,5
532,2023-07-14,Clothing,1,300,300,CUST013,Male,22,Montreal,Quebec,Canada,Summer,True,Returning,5740,9
533,2023-07-14,Beauty,3,30,90,CUST022,Male,18,Gatineau,Quebec,Canada,Summer,False,Returning,11785,2
534,2023-07-14,Beauty,3,300,900,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,False,Returning,14430,4
535,2023-07-14,Electronics,3,50,150,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,9205,13
536,2023-07-14,Clothing,1,25,25,CUST010,Female,52,Sydney,Nova Scotia,Canada,Summer,False,Returning,7205,6
537,2023-07-15,Clothing,3,500,1500,CUST036,Male,52,Victoria,British Columbia,Canada,Summer,False,Returning,7135,10
538,2023-07-15,Beauty,3,500,1500,CUST019,Female,62,Toronto,Ontario,Canada,Summer,True,Returning,7810,5
539,2023-07-16,Clothing,3,30,90,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Summer,True,Returning,5225,7
540,2023-07-16,Clothing,4,25,100,CUST050,Female,27,Winnipeg,Manitoba,Canada,Summer,True,Returning,10320,6
541,2023-07-17,Clothing,1,50,50,CUST036,Male,52,Victoria,British Columbia,Canada,Summer,False,Returning,7135,8
542,2023-07-17,Clothing,3,300,900,CUST012,Male,35,Regina,Saskatchewan,Canada,Summer,True,Returning,6685,9
543,2023-07-19,Electronics,4,50,200,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,21825,13
544,2023-07-19,Electronics,2,30,60,CUST036,Male,52,Victoria,British Columbia,Canada,Summer,False,Returning,7135,12
545,2023-07-19,Electronics,3,500,1500,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,False,Returning,16805,15
546,2023-07-19,Electronics,1,300,300,CUST019,Female,62,Toronto,Ontario,Canada,Summer,True,Returning,7810,14
547,2023-07-21,Electronics,2,500,1000,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,True,Returning,16805,15
548,2023-07-22,Beauty,4,25,100,CUST032,Male,30,Moncton,New Brunswick,Canada,Summer,True,Returning,11190,1
549,2023-07-22,Clothing,1,50,50,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,True,Returning,14430,8
550,2023-07-23,Electronics,4,500,2000,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,15
551,2023-07-24,Beauty,2,30,60,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Summer,False,Returning,9680,2
552,2023-07-24,Clothing,4,500,2000,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Summer,False,Returning,9680,10
553,2023-07-24,Beauty,3,500,1500,CUST033,Female,50,Sydney,Nova Scotia,Canada,Summer,True,Returning,20180,5
554,2023-07-24,Electronics,2,500,1000,CUST036,Male,52,Victoria,British Columbia,Canada,Summer,False,Returning,7135,15
555,2023-07-24,Clothing,2,25,50,CUST038,Male,38,Summerside,Prince Edward Island,Canada,Summer,True,Returning,6090,6
556,2023-07-25,Electronics,2,500,1000,CUST050,Female,27,Winnipeg,Manitoba,Canada,Summer,False,Returning,10320,15
557,2023-07-25,Beauty,1,500,500,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Summer,False,Returning,11980,5
558,2023-07-25,Electronics,1,500,500,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,True,Returning,13210,15
559,2023-07-26,Electronics,1,300,300,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Summer,True,Returning,7675,14
560,2023-07-26,Beauty,2,50,100,CUST045,Female,55,Montreal,Quebec,Canada,Summer,True,Returning,10525,3
561,2023-07-26,Beauty,2,300,600,CUST013,Male,22,Montreal,Quebec,Canada,Summer,False,Returning,5740,4
562,2023-07-27,Beauty,3,30,90,CUST045,Female,55,Montreal,Quebec,Canada,Summer,True,Returning,10525,2
563,2023-07-27,Electronics,1,500,500,CUST013,Male,22,Montreal,Quebec,Canada,Summer,True,Returning,5740,15
564,2023-07-27,Clothing,2,300,600,CUST009,Male,63,Burnaby,British Columbia,Canada,Summer,False,Returning,5060,9
565,2023-07-28,Electronics,3,50,150,CUST047,Female,40,Toronto,Ontario,Canada,Summer,False,Returning,14500,13
566,2023-07-28,Beauty,2,500,1000,CUST035,Female,58,Victoria,British Columbia,Canada,Summer,False,Returning,16090,5
567,2023-07-28,Beauty,3,300,900,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Summer,True,Returning,11980,4
568,2023-07-28,Electronics,1,500,500,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,5375,15
569,2023-07-28,Beauty,3,300,900,CUST029,Female,42,Brandon,Manitoba,Canada,Summer,True,Returning,9630,4
570,2023-07-29,Electronics,3,25,75,CUST050,Female,27,Winnipeg,Manitoba,Canada,Summer,False,Returning,10320,11
571,2023-07-29,Beauty,1,500,500,CUST007,Male,46,Saint John,New Brunswick,Canada,Summer,False,Returning,4910,5
572,2023-07-30,Electronics,3,50,150,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,False,Returning,13210,13
573,2023-07-30,Beauty,4,30,120,CUST031,Male,44,Burnaby,British Columbia,Canada,Summer,False,Returning,6385,2
574,2023-07-31,Beauty,3,500,1500,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Summer,False,Returning,9680,5
575,2023-08-01,Beauty,4,30,120,CUST045,Female,55,Montreal,Quebec,Canada,Summer,True,Returning,10525,2
576,2023-08-01,Beauty,2,50,100,CUST026,Female,28,Saint John,New Brunswick,Canada,Summer,True,Returning,10485,3
577,2023-08-01,Electronics,1,500,500,CUST032,Male,30,Moncton,New Brunswick,Canada,Summer,True,Returning,11190,15
578,2023-08-02,Electronics,2,25,50,CUST013,Male,22,Montreal,Quebec,Canada,Summer,True,Returning,5740,11
579,2023-08-03,Electronics,1,300,300,CUST017,Female,27,Laval,Quebec,Canada,Summer,False,Returning,9755,14
580,2023-08-03,Beauty,2,25,50,CUST035,Female,58,Victoria,British Columbia,Canada,Summer,True,Returning,16090,1
581,2023-08-03,Electronics,1,25,25,CUST042,Male,22,Surrey,British Columbia,Canada,Summer,False,Returning,4220,11
582,2023-08-04,Clothing,2,25,50,CUST023,Female,35,Victoria,British Columbia,Canada,Summer,True,Returning,11590,6
583,2023-08-04,Clothing,1,50,50,CUST021,Female,50,Burnaby,British Columbia,Canada,Summer,True,Returning,8475,8
584,2023-08-04,Clothing,2,30,60,CUST027,Female,38,Kitchener,Ontario,Canada,Summer,False,Returning,4250,7
585,2023-08-04,Beauty,2,50,100,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,11275,3
586,2023-08-05,Clothing,1,25,25,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,11275,6
587,2023-08-05,Beauty,3,300,900,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Summer,False,Returning,6460,4
588,2023-08-05,Clothing,1,500,500,CUST032,Male,30,Moncton,New Brunswick,Canada,Summer,False,Returning,11190,10
589,2023-08-05,Electronics,1,30,30,CUST029,Female,42,Brandon,Manitoba,Canada,Summer,True,Returning,9630,12
590,2023-08-05,Clothing,2,25,50,CUST046,Female,20,Calgary,Alberta,Canada,Summer,True,Returning,4380,6
591,2023-08-05,Beauty,4,300,1200,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,True,Returning,8190,4
592,2023-08-05,Electronics,3,500,1500,CUST012,Male,35,Regina,Saskatchewan,Canada,Summer,False,Returning,6685,15
593,2023-08-05,Electronics,2,500,1000,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,21825,15
594,2023-08-06,Electronics,4,500,2000,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,15
595,2023-08-06,Electronics,1,500,500,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,False,Returning,16805,15
596,2023-08-07,Electronics,3,300,900,CUST012,Male,35,Regina,Saskatchewan,Canada,Summer,False,Returning,6685,14
597,2023-08-07,Beauty,4,30,120,CUST026,Female,28,Saint John,New Brunswick,Canada,Summer,True,Returning,10485,2
598,2023-08-08,Clothing,1,25,25,CUST050,Female,27,Winnipeg,Manitoba,Canada,Summer,True,Returning,10320,6
599,2023-08-08,Clothing,4,300,1200,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,False,Returning,7785,9
600,2023-08-08,Clothing,2,30,60,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,11275,7
601,2023-08-08,Clothing,2,50,100,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Summer,True,Returning,5225,8
602,2023-08-09,Clothing,4,50,200,CUST029,Female,42,Brandon,Manitoba,Canada,Summer,False,Returning,9630,8
603,2023-08-09,Clothing,2,300,600,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,11275,9
604,2023-08-09,Clothing,2,30,60,CUST045,Female,55,Montreal,Quebec,Canada,Summer,True,Returning,10525,7
605,2023-08-09,Clothing,3,50,150,CUST023,Female,35,Victoria,British Columbia,Canada,Summer,False,Returning,11590,8
606,2023-08-10,Clothing,4,50,200,CUST005,Male,30,Hamilton,Ontario,Canada,Summer,False,Returning,8665,8
607,2023-08-11,Clothing,2,50,100,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Summer,False,Returning,9680,8
608,2023-08-11,Beauty,2,300,600,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Summer,True,Returning,6460,4
609,2023-08-11,Electronics,4,50,200,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,True,Returning,16805,13
610,2023-08-12,Beauty,2,50,100,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,3
611,2023-08-12,Beauty,2,500,1000,CUST047,Female,40,Toronto,Ontario,Canada,Summer,False,Returning,14500,5
612,2023-08-12,Electronics,3,50,150,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,False,Returning,13210,13
613,2023-08-12,Clothing,4,30,120,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,False,Returning,7785,7
614,2023-08-13,Electronics,4,50,200,CUST020,Male,22,Laval,Quebec,Canada,Summer,False,Returning,7680,13
615,2023-08-13,Clothing,1,500,500,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,10
616,2023-08-14,Electronics,1,30,30,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Summer,False,Returning,5225,12
617,2023-08-14,Beauty,4,300,1200,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,9205,4
618,2023-08-15,Clothing,2,50,100,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,False,Returning,8190,8
619,2023-08-15,Electronics,1,25,25,CUST033,Female,50,Sydney,Nova Scotia,Canada,Summer,True,Returning,20180,11
620,2023-08-15,Electronics,4,30,120,CUST023,Female,35,Victoria,British Columbia,Canada,Summer,True,Returning,11590,12
621,2023-08-15,Clothing,1,500,500,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,True,Returning,7785,10
622,2023-08-15,Electronics,4,50,200,CUST044,Female,22,Gatineau,Quebec,Canada,Summer,True,Returning,8150,13
623,2023-08-15,Electronics,1,25,25,CUST042,Male,22,Surrey,British Columbia,Canada,Summer,False,Returning,4220,11
624,2023-08-17,Electronics,3,300,900,CUST050,Female,27,Winnipeg,Manitoba,Canada,Summer,False,Returning,10320,14
625,2023-08-18,Clothing,4,25,100,CUST024,Female,49,Quebec City,Quebec,Canada,Summer,True,Returning,5180,6
626,2023-08-18,Electronics,1,30,30,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,12
627,2023-08-18,Electronics,3,500,1500,CUST022,Male,18,Gatineau,Quebec,Canada,Summer,True,Returning,11785,15
628,2023-08-19,Clothing,3,500,1500,CUST005,Male,30,Hamilton,Ontario,Canada,Summer,False,Returning,8665,10
629,2023-08-19,Electronics,2,50,100,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,False,Returning,14430,13
630,2023-08-19,Electronics,2,30,60,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Summer,False,Returning,6460,12
631,2023-08-19,Electronics,1,500,500,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,True,Returning,13210,15
632,2023-08-20,Electronics,3,30,90,CUST007,Male,46,Saint John,New Brunswick,Canada,Summer,False,Returning,4910,12
633,2023-08-21,Electronics,1,300,300,CUST030,Female,39,Lethbridge,Alberta,Canada,Summer,True,Returning,12185,14
634,2023-08-21,Electronics,2,30,60,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,True,Returning,8190,12
635,2023-08-21,Electronics,1,50,50,CUST020,Male,22,Laval,Quebec,Canada,Summer,True,Returning,7680,13
636,2023-08-21,Beauty,2,500,1000,CUST040,Male,45,Quebec City,Quebec,Canada,Summer,True,Returning,6800,5
637,2023-08-21,Clothing,2,30,60,CUST023,Female,35,Victoria,British Columbia,Canada,Summer,False,Returning,11590,7
638,2023-08-21,Electronics,3,30,90,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Summer,True,Returning,5225,12
639,2023-08-22,Beauty,4,300,1200,CUST032,Male,30,Moncton,New Brunswick,Canada,Summer,False,Returning,11190,4
640,2023-08-22,Beauty,3,25,75,CUST010,Female,52,Sydney,Nova Scotia,Canada,Summer,False,Returning,7205,1
641,2023-08-23,Beauty,1,500,500,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,9205,5
642,2023-08-23,Clothing,1,30,30,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,False,Returning,14430,7
643,2023-08-23,Clothing,4,300,1200,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,True,Returning,14430,9
644,2023-08-24,Electronics,4,300,1200,CUST024,Female,49,Quebec City,Quebec,Canada,Summer,True,Returning,5180,14
645,2023-08-24,Electronics,1,30,30,CUST026,Female,28,Saint John,New Brunswick,Canada,Summer,True,Returning,10485,12
646,2023-08-24,Beauty,3,25,75,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,True,Returning,13210,1
647,2023-08-25,Beauty,3,25,75,CUST034,Female,51,Regina,Saskatchewan,Canada,Summer,False,Returning,6665,1
648,2023-08-25,Electronics,4,50,200,CUST023,Female,35,Victoria,British Columbia,Canada,Summer,True,Returning,11590,13
649,2023-08-25,Electronics,4,30,120,CUST024,Female,49,Quebec City,Quebec,Canada,Summer,False,Returning,5180,12
650,2023-08-26,Beauty,3,300,900,CUST016,Male,19,Kitchener,Ontario,Canada,Summer,True,Returning,6045,4
651,2023-08-26,Beauty,1,25,25,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,True,Returning,16805,1
652,2023-08-26,Electronics,1,30,30,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Summer,True,Returning,10365,12
653,2023-08-27,Electronics,3,50,150,CUST021,Female,50,Burnaby,British Columbia,Canada,Summer,False,Returning,8475,13
654,2023-08-27,Electronics,4,300,1200,CUST029,Female,42,Brandon,Manitoba,Canada,Summer,True,Returning,9630,14
655,2023-08-27,Electronics,1,300,300,CUST019,Female,62,Toronto,Ontario,Canada,Summer,False,Returning,7810,14
656,2023-08-27,Clothing,3,25,75,CUST022,Male,18,Gatineau,Quebec,Canada,Summer,False,Returning,11785,6
657,2023-08-28,Clothing,3,30,90,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,True,Returning,14430,7
658,2023-08-28,Clothing,4,50,200,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Summer,True,Returning,10365,8
659,2023-08-28,Beauty,2,30,60,CUST035,Female,58,Victoria,British Columbia,Canada,Summer,False,Returning,16090,2
660,2023-08-29,Beauty,1,30,30,CUST021,Female,50,Burnaby,British Columbia,Canada,Summer,True,Returning,8475,2
661,2023-08-29,Clothing,4,500,2000,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Summer,False,Returning,16805,10
662,2023-08-29,Beauty,2,50,100,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,11275,3
663,2023-08-29,Clothing,1,500,500,CUST034,Female,51,Regina,Saskatchewan,Canada,Summer,True,Returning,6665,10
664,2023-08-31,Electronics,2,25,50,CUST019,Female,62,Toronto,Ontario,Canada,Summer,False,Returning,7810,11
665,2023-08-31,Beauty,4,50,200,CUST030,Female,39,Lethbridge,Alberta,Canada,Summer,True,Returning,12185,3
666,2023-08-31,Clothing,4,500,2000,CUST046,Female,20,Calgary,Alberta,Canada,Summer,False,Returning,4380,10
667,2023-08-31,Beauty,2,30,60,CUST045,Female,55,Montreal,Quebec,Canada,Summer,False,Returning,10525,2
668,2023-08-31,Clothing,2,25,50,CUST015,Female,42,Thompson,Manitoba,Canada,Summer,False,Returning,8790,6
669,2023-09-01,Electronics,2,300,600,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,5375,14
670,2023-09-01,Clothing,2,300,600,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,21825,9
671,2023-09-01,Beauty,3,50,150,CUST035,Female,58,Victoria,British Columbia,Canada,Summer,True,Returning,16090,3
672,2023-09-01,Beauty,1,25,25,CUST010,Female,52,Sydney,Nova Scotia,Canada,Summer,False,Returning,7205,1
673,2023-09-02,Beauty,4,30,120,CUST005,Male,30,Hamilton,Ontario,Canada,Summer,False,Returning,8665,2
674,2023-09-02,Electronics,2,25,50,CUST042,Male,22,Surrey,British Columbia,Canada,Summer,False,Returning,4220,11
